ID,First Name,Last Name,Position,Worth,Source,Age,Unnamed: 0,Gender,Country,Image
2083,Hiroshi,Mikitani,343.0,5.5 BUSD,Fashion & Retail  ==> online retail,53 years old,394,None,None,https://specials-images.forbesimg.com/imageserve/5ac2504c4bbe6f2310f13b42/416x416.jpg?background=000000&cropX1=1729&cropX2=4186&cropY1=1222&cropY2=3681
2370,Gabe,Newell,344.0,5.5 BUSD,Gambling & Casinos  ==> videogames,55 years old,395,Male,None,https://specials-images.forbesimg.com/imageserve/9efa03c25417e97cae2969a1a4c60335/416x416.jpg?background=000000&cropX1=6&cropX2=663&cropY1=189&cropY2=846
8393,Pan,Pan,345.0,5.5 BUSD,"Real Estate  ==> real estate, finance",55 years old,396,None,Hong Kong,https://specials-images.forbesimg.com/imageserve/5a57a031a7ea431690109c30/416x416.jpg?background=000000&cropX1=0&cropX2=1584&cropY1=133&cropY2=1716
6016,Anthony,Pratt,346.0,5.5 BUSD,Manufacturing  ==> manufacturing,58 years old,397,None,Australia,https://specials-images.forbesimg.com/imageserve/59f740c331358e542c046b95/416x416.jpg?background=000000&cropX1=69&cropX2=930&cropY1=93&cropY2=954
6560,John,Reece,347.0,5.5 BUSD,Manufacturing  ==> chemicals,61 years old,398,None,United Kingdom,https://specials-images.forbesimg.com/imageserve/58a0baa54bbe6f0e55869bfa/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=77&cropY2=821
1236,Randa,Williams,348.0,5.5 BUSD,Energy  ==> pipelines,56 years old,399,None,None,https://specials-images.forbesimg.com/imageserve/08e1b96a529223a3ac25ca9a21cc8092/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=61&cropY2=805
1065,Zhang,Zhang,349.0,5.5 BUSD,Service  ==> after-school tutoring,38 years old,400,M,None,https://specials-images.forbesimg.com/imageserve/5a7d1eb7a7ea431690130eaa/416x416.jpg?background=000000&cropX1=432&cropX2=1255&cropY1=131&cropY2=954
4454,Zhang,Zhang,350.0,5.5 BUSD,Metals & Mining  ==> aluminum products,71 years old,401,M,China,https://specials-images.forbesimg.com/imageserve/561faedfe4b0ffa7afe5e1f7/416x416.jpg?background=000000&cropX1=34&cropX2=744&cropY1=343&cropY2=1054
6331,Jean-michel,Besnier,351.0,5.4 BUSD,Food and Beverage  ==> cheese,51 years old,402,M,France,https://specials-images.forbesimg.com/imageserve/5a953ea1a7ea434a0c275f32/416x416.jpg?background=000000&cropX1=756&cropX2=2664&cropY1=0&cropY2=1906
9644,Marie,Besnier beauvalot,352.0,5.4 BUSD,Food and Beverage  ==> cheese,1982,403,F,France,https://specials-images.forbesimg.com/imageserve/5a953ea1a7ea434a0c275f32/416x416.jpg?background=000000&cropX1=756&cropX2=2664&cropY1=0&cropY2=1906
2898,Richard,Devos,353.0,5.4 BUSD,Service  ==> Amway,92 years old,404,None,USA,https://specials-images.forbesimg.com/imageserve/57e05bec4bbe6f6781c5259e/416x416.jpg?background=000000&cropX1=217&cropX2=736&cropY1=15&cropY2=534
4763,Michael,Herz,354.0,5.4 BUSD,Fashion & Retail  ==> coffee,74 years old,405,M,Germany,https://specials-images.forbesimg.com/imageserve/639efe5158324638ac90ee5b98fc76f0/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=100&cropY2=843
3961,Wolfgang,Herz,355.0,5.4 BUSD,Fashion & Retail  ==> coffee,67 years old,406,M,Germany,https://specials-images.forbesimg.com/imageserve/5a7e5fd54bbe6f2652f52a24/416x416.jpg?background=000000&cropX1=0&cropX2=2624&cropY1=256&cropY2=2881
8619,Kjeld,Kristiansen,356.0,5.4 BUSD,Manufacturing  ==> Lego,70 years old,407,M,None,https://specials-images.forbesimg.com/imageserve/5a7dd83aa7ea43169013181a/416x416.jpg?background=000000&cropX1=3&cropX2=1380&cropY1=191&cropY2=1568
8887,Sofie,Kristiansen,357.0,5.4 BUSD,Manufacturing  ==> Lego,42 years old,408,Female,Denmark,https://specials-images.forbesimg.com/imageserve/5a7dd83aa7ea43169013181a/416x416.jpg?background=000000&cropX1=3&cropX2=1380&cropY1=191&cropY2=1568
6270,Thomas,Kristiansen,358.0,5.4 BUSD,Manufacturing  ==> Lego,,409,None,None,https://specials-images.forbesimg.com/imageserve/5a8709334bbe6f2652f5bfdb/416x416.jpg?background=000000&cropX1=86&cropX2=713&cropY1=111&cropY2=737
8102,Lam,Lam,359.0,5.4 BUSD,Manufacturing  ==> smartphone screens,,410,F,None,https://specials-images.forbesimg.com/imageserve/5a8709334bbe6f2652f5bfdb/416x416.jpg?background=000000&cropX1=86&cropX2=713&cropY1=111&cropY2=737
1568,Lin,Lin,360.0,5.4 BUSD,Technology  ==> electronics,62 years old,411,M,None,https:http://specials-images.forbesimg.com/imageserve/c6c43100dbae28f161e7055a5e75f340/416x416.jpg?background=000000&cropX1=8&cropX2=591&cropY1=105&cropY2=688
3361,Margarita,Louis-dreyfus,361.0,5.4 BUSD,Food and Beverage  ==> commodities,56 years old,412,None,None,https://specials-images.forbesimg.com/imageserve/5a8128b34bbe6f2652f54640/416x416.jpg?background=000000&cropX1=91&cropX2=1241&cropY1=197&cropY2=1346
3172,George,Roberts,362.0,5.4 BUSD,Finance and Investments  ==> private equity,74 years old,413,M,United States,https://specials-images.forbesimg.com/imageserve/59d64f804bbe6f37dda00abe/416x416.jpg?background=000000&cropX1=726&cropX2=3183&cropY1=63&cropY2=2519
5492,Edward,Roski,363.0,5.4 BUSD,Real Estate  ==> real estate,79 years old,414,Male,None,https://specials-images.forbesimg.com/imageserve/57e0613b4bbe6f6781c525d6/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=153&cropY2=897
8257,Agnete,Thinggaard,364.0,5.4 BUSD,Manufacturing  ==> Lego,,415,None,None,https://specials-images.forbesimg.com/imageserve/5a87083431358e4955ad9fd8/416x416.jpg?background=000000&cropX1=546&cropX2=1857&cropY1=0&cropY2=1312
6121,Mike,Adenuga,365.0,5.3 BUSD,"Diversified  ==> telecom, oil",65 years old,416,Male,None,https://specials-images.forbesimg.com/imageserve/5a7fd8c84bbe6f2652f53737/416x416.jpg?background=000000&cropX1=282&cropX2=1706&cropY1=0&cropY2=1424
9838,Jim,Davis,366.0,5.3 BUSD,Manufacturing  ==> New Balance,75 years old,417,M,None,https://specials-images.forbesimg.com/imageserve/5a8ddcc64bbe6f2652f62868/416x416.jpg?background=000000&cropX1=2456&cropX2=3916&cropY1=779&cropY2=2238
9361,David,Filo,367.0,5.3 BUSD,Technology  ==> Yahoo,52 years old,418,Male,None,https://specials-images.forbesimg.com/imageserve/5a7de49131358e4955ad092f/416x416.jpg?background=000000&cropX1=1014&cropX2=4154&cropY1=126&cropY2=3264
8166,Pansy,Ho,368.0,5.3 BUSD,Gambling & Casinos  ==> casinos,55 years old,419,F,None,https://specials-images.forbesimg.com/imageserve/5a7e73f131358e4955ad1472/416x416.jpg?background=000000&cropX1=185&cropX2=1587&cropY1=304&cropY2=1707
4553,Henry,Kravis,369.0,5.3 BUSD,Finance and Investments  ==> private equity,74 years old,420,M,None,https://specials-images.forbesimg.com/imageserve/5a8da9054bbe6f2652f620b4/416x416.jpg?background=000000&cropX1=472&cropX2=1681&cropY1=171&cropY2=1380
1696,Emanuele,Saputo,370.0,5.3 BUSD,Food and Beverage  ==> cheese,81 years old,421,None,None,https://specials-images.forbesimg.com/imageserve/5a7ba7ef4bbe6f2652f4f2de/416x416.jpg?background=000000&cropX1=690&cropX2=2779&cropY1=601&cropY2=2691
5506,Xu,Xu,371.0,5.3 BUSD,"Manufacturing  ==> chemicals, logistics",83 years old,422,M,None,https://specials-images.forbesimg.com/imageserve/5a7ba7ef4bbe6f2652f4f2de/416x416.jpg?background=000000&cropX1=690&cropX2=2779&cropY1=601&cropY2=2691
8954,Alexander,Abramov,372.0,5.2 BUSD,"Metals & Mining  ==> steel, mining",59 years old,423,M,None,https://specials-images.forbesimg.com/imageserve/5a808807a7ea43169013395c/416x416.jpg?background=000000&cropX1=491&cropX2=1657&cropY1=61&cropY2=1226
1286,Israel,Englander,373.0,5.2 BUSD,Finance and Investments  ==> hedge funds,69 years old,424,M,United States,https://specials-images.forbesimg.com/imageserve/55fa0dd9e4b0ffa7afe4acc0/416x416.jpg?background=000000&cropX1=34&cropX2=619&cropY1=60&cropY2=645
2305,Frits,Goldschmeding,374.0,5.2 BUSD,Service  ==> temp agency,84 years old,425,M,Netherlands,https://specials-images.forbesimg.com/imageserve/58a37faca7ea431f32198552/416x416.jpg?background=000000&cropX1=132&cropX2=461&cropY1=182&cropY2=511
5650,Marian,Ilitch,375.0,5.2 BUSD,"Food and Beverage  ==> pizza, sports team",85 years old,426,Female,USA,https://specials-images.forbesimg.com/imageserve/58aca06f31358e1a35abc56d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=89&cropY2=833
3016,Bruce,Kovner,376.0,5.2 BUSD,Finance and Investments  ==> hedge funds,73 years old,427,Male,United States,https://specials-images.forbesimg.com/imageserve/57e05cda31358e16c589b926/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=26&cropY2=769
2500,George,Lucas,377.0,5.2 BUSD,Media & Entertainment  ==> Star Wars,74 years old,428,None,None,https://specials-images.forbesimg.com/imageserve/5a8da89f31358e4955adf4c9/416x416.jpg?background=000000&cropX1=261&cropX2=1671&cropY1=219&cropY2=1629
6635,Kalanithi,Maran,378.0,5.2 BUSD,Media & Entertainment  ==> media,52 years old,429,Male,None,https://specials-images.forbesimg.com/imageserve/59cc09144bbe6f37dd9f9044/416x416.jpg?background=000000&cropX1=774&cropX2=3152&cropY1=5&cropY2=2384
6120,Elisabeth,Mohn,379.0,5.2 BUSD,Media & Entertainment  ==> publishing,77 years old,430,F,Germany,https://specials-images.forbesimg.com/imageserve/5a7e1011a7ea431690131f77/416x416.jpg?background=000000&cropX1=1434&cropX2=4626&cropY1=7&cropY2=3196
6657,Robert,Rich,380.0,5.2 BUSD,Food and Beverage  ==> frozen foods,77 years old,431,Male,None,https://specials-images.forbesimg.com/imageserve/30280b1006a2e237496205f17ab820a9/416x416.jpg?background=000000&cropX1=24&cropX2=704&cropY1=42&cropY2=722
9735,Wang,Wang,381.0,5.2 BUSD,"Automotive  ==> batteries, automobiles",52 years old,432,Male,None,https://specials-images.forbesimg.com/imageserve/5a7cf5cba7ea431690130d1e/416x416.jpg?background=000000&cropX1=1031&cropX2=4249&cropY1=7&cropY2=3225
2813,Maria,Amorim,382.0,5.1 BUSD,"Diversified  ==> energy, investments",83 years old,433,F,Portugal,https://specials-images.forbesimg.com/imageserve/5a7cf5cba7ea431690130d1e/416x416.jpg?background=000000&cropX1=1031&cropX2=4249&cropY1=7&cropY2=3225
6190,Pyotr,Aven,383.0,5.1 BUSD,"Energy  ==> oil, banking, telecom",63 years old,434,M,None,https://specials-images.forbesimg.com/imageserve/5a80afeca7ea431690133ba9/416x416.jpg?background=000000&cropX1=0&cropX2=992&cropY1=26&cropY2=1018
7617,Bernard,Marcus,384.0,5.1 BUSD,Fashion & Retail  ==> Home Depot,89 years old,435,M,None,https:http://specials-images.forbesimg.com/imageserve/5601ba9de4b0ffa7afe4f3e1/416x416.jpg?background=000000&cropX1=37&cropX2=744&cropY1=56&cropY2=763
4179,Pedro,Moreira salles,385.0,5.1 BUSD,"Diversified  ==> banking, minerals",58 years old,436,M,None,https://specials-images.forbesimg.com/imageserve/5a7b970f4bbe6f2652f4f182/416x416.jpg?background=000000&cropX1=80&cropX2=2749&cropY1=0&cropY2=2670
8421,Frederick,Smith,386.0,5.1 BUSD,Logistics  ==> FedEx,73 years old,437,M,None,https://specials-images.forbesimg.com/imageserve/56d6fc6ee4b0c144a7f69c91/416x416.jpg?background=000000&cropX1=100&cropX2=717&cropY1=18&cropY2=635
6552,Ronda,Stryker,387.0,5.1 BUSD,Healthcare  ==> medical equipment,64 years old,438,F,None,https://specials-images.forbesimg.com/imageserve/55fa1ca9e4b0ffa7afe4ad5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=81&cropY2=825
3106,Richard,Branson,388.0,5.0 BUSD,Diversified  ==> Virgin,67 years old,439,M,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a81613e4bbe6f2652f54830/416x416.jpg?background=000000&cropX1=1081&cropX2=3606&cropY1=296&cropY2=2820
4264,Subhash,Chandra,389.0,5.0 BUSD,Media & Entertainment  ==> media,67 years old,440,None,India,https://specials-images.forbesimg.com/imageserve/59d3d6ce31358e542c0344be/416x416.jpg?background=000000&cropX1=1886&cropX2=4500&cropY1=9&cropY2=2624
4191,Denise,Coates,390.0,5.0 BUSD,Gambling & Casinos  ==> online gambling,50 years old,441,F,United Kingdom,https://specials-images.forbesimg.com/imageserve/5a8157de4bbe6f2652f547d0/416x416.jpg?background=000000&cropX1=244&cropX2=1268&cropY1=2&cropY2=1026
4585,Martha,Ingram,391.0,5.0 BUSD,"Media & Entertainment  ==> book distribution, transportation",82 years old,442,Female,None,https:http://specials-images.forbesimg.com/imageserve/0c186d731d1dfabdfc4d436fc9add327/416x416.jpg?background=000000&cropX1=169&cropX2=644&cropY1=27&cropY2=502
2395,Law,Law,392.0,5.0 BUSD,Real Estate  ==> real estate,70 years old,443,Male,Hong Kong,https://specials-images.forbesimg.com/imageserve/56896bd8e4b0ffa7afe8a5d8/416x416.jpg?background=000000&cropX1=173&cropX2=1576&cropY1=247&cropY2=1649
5159,Joe,Lewis,393.0,5.0 BUSD,Finance and Investments  ==> investments,81 years old,444,Male,United Kingdom,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066
1106,Gabriella,Meister,394.0,5.0 BUSD,Manufacturing  ==> appliances,70 years old,445,Female,Germany,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066
8428,Fernando,Moreira salles,395.0,5.0 BUSD,"Diversified  ==> banking, minerals",72 years old,446,None,None,https://specials-images.forbesimg.com/imageserve/2d5e4df45e57233fed043051652af0b8/416x416.jpg?background=000000&cropX1=124&cropX2=2188&cropY1=0&cropY2=2066
6293,Joao,Moreira salles,396.0,5.0 BUSD,"Diversified  ==> banking, minerals",56 years old,447,Male,Brazil,https://specials-images.forbesimg.com/imageserve/5a7b7f56a7ea43169012eec2/416x416.jpg?background=000000&cropX1=1941&cropX2=5568&cropY1=48&cropY2=3673
4109,Walther,Moreira salles junior,397.0,5.0 BUSD,"Finance and Investments  ==> banking, minerals",62 years old,448,M,None,https://specials-images.forbesimg.com/imageserve/5a7b99aa31358e4955ace000/416x416.jpg?background=000000&cropX1=14&cropX2=2133&cropY1=183&cropY2=2304
9777,Pankaj,Patel,398.0,5.0 BUSD,Healthcare  ==> pharmaceuticals,65 years old,449,M,None,https://specials-images.forbesimg.com/imageserve/5a7f40de31358e4955ad1ab2/416x416.jpg?background=000000&cropX1=754&cropX2=3948&cropY1=7&cropY2=3203
2011,Karen,Pritzker,399.0,5.0 BUSD,"Service  ==> hotels, investments",60 years old,450,F,United States,https://specials-images.forbesimg.com/imageserve/83fbe5433dfa59f56151a75692d7107d/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=24&cropY2=768
3176,Thomas,Schmidheiny,400.0,5.0 BUSD,Construction & Engineering  ==> cement,72 years old,451,M,None,https://specials-images.forbesimg.com/imageserve/5a812d2e31358e4955ad317c/416x416.jpg?background=000000&cropX1=731&cropX2=3382&cropY1=17&cropY2=2666
6699,Vichai,Srivaddhanaprabha,401.0,5.0 BUSD,Fashion & Retail  ==> duty-free,60 years old,452,M,None,https://specials-images.forbesimg.com/imageserve/5ad8dbcc4bbe6f2310f30bbc/416x416.jpg?background=000000&cropX1=983&cropX2=3887&cropY1=388&cropY2=3289
1038,Keiichiro,Takahara,402.0,5.0 BUSD,Manufacturing  ==> diapers,87 years old,453,None,Japan,https://specials-images.forbesimg.com/imageserve/551acc08e4b0ffa93fd266d4/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=100&cropY2=844
1957,M.a.,Yusuff ali,403.0,5.0 BUSD,Fashion & Retail  ==> retail,62 years old,454,M,None,https://specials-images.forbesimg.com/imageserve/5a7f33f14bbe6f2652f52f71/416x416.jpg?background=000000&cropX1=122&cropX2=1106&cropY1=0&cropY2=985
4645,Robert,Bass,404.0,4.9 BUSD,"Energy  ==> oil, investments",70 years old,455,None,None,https://specials-images.forbesimg.com/imageserve/59d67a6d31358e542c036094/416x416.jpg?background=000000&cropX1=491&cropX2=1750&cropY1=525&cropY2=1784
2988,Marc,Benioff,405.0,4.9 BUSD,Technology  ==> business software,53 years old,456,None,None,https://specials-images.forbesimg.com/imageserve/59d7cc144bbe6f37dda01db7/416x416.jpg?background=000000&cropX1=749&cropX2=2926&cropY1=188&cropY2=2364
5025,Martin,Bouygues,406.0,4.9 BUSD,"Construction & Engineering  ==> construction, media",,457,Male,None,https://specials-images.forbesimg.com/imageserve/bd193087013752ba2761836aea9beace/416x416.jpg?background=000000&cropX1=2&cropX2=744&cropY1=5&cropY2=748
5378,Chung,Chung,407.0,4.9 BUSD,Automotive  ==> motor vehicles,80 years old,458,None,None,https://specials-images.forbesimg.com/imageserve/5b15a4284bbe6f74868b8fb9/416x416.jpg?background=000000&cropX1=10&cropX2=3386&cropY1=5&cropY2=3382
6119,Charles,Dolan,408.0,4.9 BUSD,Media & Entertainment  ==> cable television,91 years old,459,M,None,https://specials-images.forbesimg.com/imageserve/04bf8bc05f398814c72260b756b2fc5a/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=39&cropY2=783
7525,Ray,Hunt,409.0,4.9 BUSD,"Energy  ==> oil, real estate",75 years old,460,M,None,https://specials-images.forbesimg.com/imageserve/5605a059e4b0ffa7afe518cd/416x416.jpg?background=000000&cropX1=0&cropX2=374&cropY1=25&cropY2=399
6940,Liu,Liu,410.0,4.9 BUSD,Service  ==> agribusiness,66 years old,461,Male,China,https://specials-images.forbesimg.com/imageserve/5a7cdce9a7ea431690130bca/416x416.jpg?background=000000&cropX1=402&cropX2=3421&cropY1=20&cropY2=3036
1507,John,Overdeck,411.0,4.9 BUSD,Finance and Investments  ==> hedge funds,48 years old,462,M,United States,https://specials-images.forbesimg.com/imageserve/5a8dd57331358e4955adfab7/416x416.jpg?background=000000&cropX1=1830&cropX2=2481&cropY1=47&cropY2=698
9277,Ajay,Piramal,412.0,4.9 BUSD,Healthcare  ==> pharmaceuticals,62 years old,463,M,None,https://specials-images.forbesimg.com/imageserve/5a7f033b4bbe6f2652f52cc9/416x416.jpg?background=000000&cropX1=532&cropX2=2491&cropY1=207&cropY2=2168
2099,Enrique,Razon,413.0,4.9 BUSD,Logistics  ==> ports,58 years old,464,M,Philippines,https://specials-images.forbesimg.com/imageserve/5a806519a7ea431690133751/416x416.jpg?background=000000&cropX1=937&cropX2=3600&cropY1=6&cropY2=2667
6359,Sumner,Redstone,414.0,4.9 BUSD,Media & Entertainment  ==> media,95 years old,465,Male,None,https://specials-images.forbesimg.com/imageserve/59d65d5a31358e542c035e47/416x416.jpg?background=000000&cropX1=0&cropX2=2289&cropY1=77&cropY2=2365
9252,Paolo,Rocca,415.0,4.9 BUSD,Metals & Mining  ==> pipe manufacturing,,466,None,None,https://specials-images.forbesimg.com/imageserve/589faa1f31358e1a35ab2c22/416x416.jpg?background=000000&cropX1=130&cropX2=713&cropY1=0&cropY2=583
4800,Reinhold,Schmieding,416.0,4.9 BUSD,Healthcare  ==> medical devices,63 years old,467,M,United States,https://specials-images.forbesimg.com/imageserve/ba18b6f38b0a9ad48193fbb68d7e2af2/416x416.jpg?background=000000&cropX1=0&cropX2=744&cropY1=174&cropY2=918
2490,David,Siegel,417.0,4.9 BUSD,Finance and Investments  ==> hedge funds,56 years old,468,M,United States,https://specials-images.forbesimg.com/imageserve/5a8dd482a7ea431690140ad3/416x416.jpg?background=000000&cropX1=1463&cropX2=3000&cropY1=114&cropY2=1650
1743,Andrei,Skoch,418.0,4.9 BUSD,Metals & Mining  ==> steel,52 years old,469,None,Russia,https://specials-images.forbesimg.com/imageserve/5a8093dca7ea431690133a06/416x416.jpg?background=000000&cropX1=4&cropX2=1510&cropY1=7&cropY2=1512
6400,Yu,Yu,419.0,4.9 BUSD,Finance and Investments  ==> mining,57 years old,470,None,China,https://specials-images.forbesimg.com/imageserve/5a8093dca7ea431690133a06/416x416.jpg?background=000000&cropX1=4&cropX2=1510&cropY1=7&cropY2=1512
6383,Sam,Zell,420.0,4.9 BUSD,"Real Estate  ==> real estate, private equity",76 years old,471,Male,United States,https://specials-images.forbesimg.com/imageserve/55eeed2de4b0ffa7afe46f76/416x416.jpg?background=000000&cropX1=2&cropX2=741&cropY1=145&cropY2=885
3195,Zhou,Zhou,421.0,4.9 BUSD,Fashion & Retail  ==> fashion retail,58 years old,472,None,China,https://specials-images.forbesimg.com/imageserve/5a7d28f24bbe6f2652f512b4/416x416.jpg?background=000000&cropX1=0&cropX2=677&cropY1=39&cropY2=716
4590,Bajaj,Bajaj,422.0,4.8 BUSD,Diversified  ==> diversified,,473,None,None,https://specials-images.forbesimg.com/imageserve/5a7f0f23a7ea4316901328cb/416x416.jpg?background=000000&cropX1=525&cropX2=2538&cropY1=580&cropY2=2592
